trip_id,pattern_id,pattern_name
13213203,277188,EB1
13213204,277188,EB1
13213208,277188,EB1
13213210,277188,EB1
13213213,277188,EB1
13213214,277188,EB1
13213216,277188,EB1
13213217,277188,EB1
13213219,277188,EB1
13213224,277188,EB1
13213225,277188,EB1
13213228,277188,EB1
13213229,277188,EB1
13213232,277188,EB1
13213236,277188,EB1
13213237,277188,EB1
13213238,277188,EB1
13213240,277188,EB1
13213242,277188,EB1
13213244,277188,EB1
13213245,277188,EB1
13213250,277188,EB1
13213251,277188,EB1
13213258,277188,EB1
13213259,277188,EB1
13213260,277188,EB1
13213261,277188,EB1
13213262,277188,EB1
13213263,277188,EB1
13213264,277188,EB1
13213266,277188,EB1
13213267,277188,EB1
13213268,277188,EB1
13213270,277188,EB1
13213271,277188,EB1
13213272,277188,EB1
13213274,277188,EB1
13213279,277188,EB1
13213283,277188,EB1
13213284,277188,EB1
13213285,277188,EB1
13213286,277188,EB1
13213288,277188,EB1
13213292,277188,EB1
13213296,277188,EB1
13213297,277188,EB1
13213299,277188,EB1
13213301,277188,EB1
13213303,277188,EB1
13213305,277188,EB1
13213306,277188,EB1
13213307,277188,EB1
13213308,277188,EB1
13213309,277188,EB1
13213310,277188,EB1
13213311,277188,EB1
13213312,277188,EB1
13213313,277188,EB1
13213314,277188,EB1
13213315,277188,EB1
13213316,277188,EB1
13213317,277188,EB1
13213318,277188,EB1
13213319,277188,EB1
13213320,277188,EB1
13213321,277188,EB1
13213322,277188,EB1
13213324,277188,EB1
13213325,277188,EB1
13213326,277188,EB1
13213327,277188,EB1
13213328,277188,EB1
13213329,277188,EB1
13213331,277188,EB1
13213333,277188,EB1
13213334,277188,EB1
13274391,277188,EB1
13274395,277188,EB1
13274399,277188,EB1
13274400,277188,EB1
13274402,277188,EB1
13274403,277188,EB1
13274404,277188,EB1
13274405,277188,EB1
13274408,277188,EB1
13274409,277188,EB1
13274412,277188,EB1
13274413,277188,EB1
13274416,277188,EB1
13274417,277188,EB1
13274449,277188,EB1
13274450,277188,EB1
13274451,277188,EB1
13274452,277188,EB1
13274453,277188,EB1
13274458,277188,EB1
13274459,277188,EB1
13274463,277188,EB1
13274471,277188,EB1
13274480,277188,EB1
13274483,277188,EB1
13274485,277188,EB1
13274486,277188,EB1
13274487,277188,EB1
13274488,277188,EB1
13274489,277188,EB1
13274490,277188,EB1
13274491,277188,EB1
13274595,277188,EB1
13274596,277188,EB1
13274597,277188,EB1
13274598,277188,EB1
13274605,277188,EB1
13274607,277188,EB1
13274612,277188,EB1
13274616,277188,EB1
13274617,277188,EB1
13274618,277188,EB1
13274619,277188,EB1
13274620,277188,EB1
13274621,277188,EB1
13274622,277188,EB1
13274633,277188,EB1
13274634,277188,EB1
13274635,277188,EB1
13274636,277188,EB1
13274638,277188,EB1
13274639,277188,EB1
13274640,277188,EB1
13274641,277188,EB1
13274642,277188,EB1
13274643,277188,EB1
13274644,277188,EB1
13274646,277188,EB1
13274647,277188,EB1
13274648,277188,EB1
13274649,277188,EB1
13274650,277188,EB1
13274652,277188,EB1
13274653,277188,EB1
13274657,277188,EB1
13274658,277188,EB1
13274662,277188,EB1
13274665,277188,EB1
13274666,277188,EB1
13274668,277188,EB1
13274673,277188,EB1
13274674,277188,EB1
13274677,277188,EB1
13274678,277188,EB1
13274679,277188,EB1
13274683,277188,EB1
13274684,277188,EB1
13274685,277188,EB1
13274686,277188,EB1
13274687,277188,EB1
13274688,277188,EB1
13274689,277188,EB1
13274690,277188,EB1
13274927,277188,EB1
13274929,277188,EB1
13274931,277188,EB1
13274933,277188,EB1
13274935,277188,EB1
13274936,277188,EB1
13274949,277188,EB1
13274950,277188,EB1
13274951,277188,EB1
13274952,277188,EB1
13274953,277188,EB1
13274954,277188,EB1
13274955,277188,EB1
13274956,277188,EB1
13274957,277188,EB1
13274958,277188,EB1
13274959,277188,EB1
13274960,277188,EB1
13274961,277188,EB1
13274962,277188,EB1
13274963,277188,EB1
13274964,277188,EB1
13274965,277188,EB1
13274966,277188,EB1
13274967,277188,EB1
13274968,277188,EB1
13274969,277188,EB1
13274970,277188,EB1
13274971,277188,EB1
13274972,277188,EB1
13274973,277188,EB1
13274974,277188,EB1
13274975,277188,EB1
13275003,277188,EB1
13275005,277188,EB1
13213202,277189,EB2
13213205,277189,EB2
13213206,277189,EB2
13213207,277189,EB2
13213209,277189,EB2
13213211,277189,EB2
13213212,277189,EB2
13213215,277189,EB2
13213218,277189,EB2
13213220,277189,EB2
13213221,277189,EB2
13213222,277189,EB2
13213223,277189,EB2
13213226,277189,EB2
13213227,277189,EB2
13213230,277189,EB2
13213231,277189,EB2
13213233,277189,EB2
13213234,277189,EB2
13213235,277189,EB2
13213241,277189,EB2
13213243,277189,EB2
13213246,277189,EB2
13213247,277189,EB2
13213248,277189,EB2
13213249,277189,EB2
13213252,277189,EB2
13213253,277189,EB2
13213254,277189,EB2
13213255,277189,EB2
13213256,277189,EB2
13213257,277189,EB2
13213265,277189,EB2
13213269,277189,EB2
13213273,277189,EB2
13213275,277189,EB2
13213276,277189,EB2
13213277,277189,EB2
13213278,277189,EB2
13213280,277189,EB2
13213281,277189,EB2
13213282,277189,EB2
13213287,277189,EB2
13213289,277189,EB2
13213290,277189,EB2
13213291,277189,EB2
13213293,277189,EB2
13213294,277189,EB2
13213295,277189,EB2
13213298,277189,EB2
13213300,277189,EB2
13213302,277189,EB2
13213304,277189,EB2
13213323,277189,EB2
13213330,277189,EB2
13213332,277189,EB2
13274396,277189,EB2
13274397,277189,EB2
13274398,277189,EB2
13274401,277189,EB2
13274406,277189,EB2
13274407,277189,EB2
13274410,277189,EB2
13274411,277189,EB2
13274414,277189,EB2
13274415,277189,EB2
13274418,277189,EB2
13274419,277189,EB2
13274448,277189,EB2
13274454,277189,EB2
13274455,277189,EB2
13274456,277189,EB2
13274457,277189,EB2
13274464,277189,EB2
13274467,277189,EB2
13274472,277189,EB2
13274476,277189,EB2
13274478,277189,EB2
13274479,277189,EB2
13274492,277189,EB2
13274599,277189,EB2
13274600,277189,EB2
13274601,277189,EB2
13274602,277189,EB2
13274603,277189,EB2
13274604,277189,EB2
13274606,277189,EB2
13274608,277189,EB2
13274609,277189,EB2
13274610,277189,EB2
13274611,277189,EB2
13274613,277189,EB2
13274614,277189,EB2
13274615,277189,EB2
13274623,277189,EB2
13274624,277189,EB2
13274625,277189,EB2
13274626,277189,EB2
13274627,277189,EB2
13274628,277189,EB2
13274629,277189,EB2
13274630,277189,EB2
13274631,277189,EB2
13274632,277189,EB2
13274637,277189,EB2
13274645,277189,EB2
13274651,277189,EB2
13274654,277189,EB2
13274655,277189,EB2
13274656,277189,EB2
13274659,277189,EB2
13274660,277189,EB2
13274661,277189,EB2
13274663,277189,EB2
13274664,277189,EB2
13274667,277189,EB2
13274669,277189,EB2
13274670,277189,EB2
13274671,277189,EB2
13274672,277189,EB2
13274675,277189,EB2
13274676,277189,EB2
13274680,277189,EB2
13274681,277189,EB2
13274682,277189,EB2
13274926,277189,EB2
13274928,277189,EB2
13274930,277189,EB2
13274932,277189,EB2
13274934,277189,EB2
13274937,277189,EB2
13274976,277189,EB2
13274977,277189,EB2
13274978,277189,EB2
13274979,277189,EB2
13274980,277189,EB2
13274981,277189,EB2
13274982,277189,EB2
13274983,277189,EB2
13274984,277189,EB2
13274985,277189,EB2
13274986,277189,EB2
13274987,277189,EB2
13274988,277189,EB2
13274989,277189,EB2
13274990,277189,EB2
13274991,277189,EB2
13274992,277189,EB2
13274993,277189,EB2
13274994,277189,EB2
13274995,277189,EB2
13274996,277189,EB2
13274997,277189,EB2
13274998,277189,EB2
13274999,277189,EB2
13275000,277189,EB2
13275001,277189,EB2
13275002,277189,EB2
13275004,277189,EB2
13213336,277192,WB1
13213341,277192,WB1
13213342,277192,WB1
13213343,277192,WB1
13213344,277192,WB1
13213346,277192,WB1
13213347,277192,WB1
13213350,277192,WB1
13213351,277192,WB1
13213355,277192,WB1
13213357,277192,WB1
13213358,277192,WB1
13213359,277192,WB1
13213360,277192,WB1
13213361,277192,WB1
13213362,277192,WB1
13213363,277192,WB1
13213364,277192,WB1
13213365,277192,WB1
13213366,277192,WB1
13213368,277192,WB1
13213370,277192,WB1
13213371,277192,WB1
13213372,277192,WB1
13213373,277192,WB1
13213377,277192,WB1
13213378,277192,WB1
13213380,277192,WB1
13213381,277192,WB1
13213382,277192,WB1
13213384,277192,WB1
13213385,277192,WB1
13213386,277192,WB1
13213387,277192,WB1
13213388,277192,WB1
13213389,277192,WB1
13213390,277192,WB1
13213395,277192,WB1
13213397,277192,WB1
13213400,277192,WB1
13213402,277192,WB1
13213403,277192,WB1
13213404,277192,WB1
13213408,277192,WB1
13213409,277192,WB1
13213410,277192,WB1
13213412,277192,WB1
13213413,277192,WB1
13213414,277192,WB1
13213415,277192,WB1
13213416,277192,WB1
13213418,277192,WB1
13213421,277192,WB1
13213422,277192,WB1
13213425,277192,WB1
13213426,277192,WB1
13213430,277192,WB1
13213431,277192,WB1
13213434,277192,WB1
13213435,277192,WB1
13213437,277192,WB1
13213441,277192,WB1
13213445,277192,WB1
13213447,277192,WB1
13213448,277192,WB1
13213449,277192,WB1
13213451,277192,WB1
13213452,277192,WB1
13213453,277192,WB1
13213457,277192,WB1
13213459,277192,WB1
13213460,277192,WB1
13213461,277192,WB1
13213462,277192,WB1
13213463,277192,WB1
13213464,277192,WB1
13213465,277192,WB1
13213466,277192,WB1
13274502,277192,WB1
13274507,277192,WB1
13274512,277192,WB1
13274514,277192,WB1
13274517,277192,WB1
13274519,277192,WB1
13274521,277192,WB1
13274523,277192,WB1
13274525,277192,WB1
13274527,277192,WB1
13274529,277192,WB1
13274532,277192,WB1
13274534,277192,WB1
13274535,277192,WB1
13274538,277192,WB1
13274539,277192,WB1
13274543,277192,WB1
13274557,277192,WB1
13274559,277192,WB1
13274564,277192,WB1
13274566,277192,WB1
13274567,277192,WB1
13274568,277192,WB1
13274575,277192,WB1
13274576,277192,WB1
13274579,277192,WB1
13274582,277192,WB1
13274583,277192,WB1
13274584,277192,WB1
13274585,277192,WB1
13274586,277192,WB1
13274587,277192,WB1
13274588,277192,WB1
13274589,277192,WB1
13274591,277192,WB1
13274594,277192,WB1
13274703,277192,WB1
13274704,277192,WB1
13274707,277192,WB1
13274710,277192,WB1
13274712,277192,WB1
13274714,277192,WB1
13274715,277192,WB1
13274717,277192,WB1
13274718,277192,WB1
13274719,277192,WB1
13274720,277192,WB1
13274721,277192,WB1
13274722,277192,WB1
13274723,277192,WB1
13274724,277192,WB1
13274725,277192,WB1
13274726,277192,WB1
13274731,277192,WB1
13274732,277192,WB1
13274735,277192,WB1
13274736,277192,WB1
13274739,277192,WB1
13274740,277192,WB1
13274741,277192,WB1
13274742,277192,WB1
13274744,277192,WB1
13274746,277192,WB1
13274748,277192,WB1
13274749,277192,WB1
13274752,277192,WB1
13274753,277192,WB1
13274754,277192,WB1
13274755,277192,WB1
13274756,277192,WB1
13274757,277192,WB1
13274758,277192,WB1
13274759,277192,WB1
13274760,277192,WB1
13274761,277192,WB1
13274765,277192,WB1
13274766,277192,WB1
13274767,277192,WB1
13274768,277192,WB1
13274769,277192,WB1
13274775,277192,WB1
13274776,277192,WB1
13274777,277192,WB1
13274778,277192,WB1
13274779,277192,WB1
13274780,277192,WB1
13274781,277192,WB1
13274939,277192,WB1
13274941,277192,WB1
13274943,277192,WB1
13274945,277192,WB1
13274947,277192,WB1
13274948,277192,WB1
13275150,277192,WB1
13275152,277192,WB1
13275154,277192,WB1
13275156,277192,WB1
13275158,277192,WB1
13275160,277192,WB1
13275162,277192,WB1
13275164,277192,WB1
13275166,277192,WB1
13275168,277192,WB1
13275170,277192,WB1
13275172,277192,WB1
13275174,277192,WB1
13275176,277192,WB1
13275178,277192,WB1
13275180,277192,WB1
13275182,277192,WB1
13275184,277192,WB1
13275186,277192,WB1
13275188,277192,WB1
13275190,277192,WB1
13275191,277192,WB1
13275193,277192,WB1
13275195,277192,WB1
13275196,277192,WB1
13275198,277192,WB1
13275200,277192,WB1
13275201,277192,WB1
13275203,277192,WB1
13213337,277193,WB2
13213338,277193,WB2
13213339,277193,WB2
13213340,277193,WB2
13213345,277193,WB2
13213348,277193,WB2
13213349,277193,WB2
13213352,277193,WB2
13213353,277193,WB2
13213354,277193,WB2
13213356,277193,WB2
13213367,277193,WB2
13213369,277193,WB2
13213374,277193,WB2
13213375,277193,WB2
13213376,277193,WB2
13213379,277193,WB2
13213383,277193,WB2
13213391,277193,WB2
13213392,277193,WB2
13213393,277193,WB2
13213394,277193,WB2
13213396,277193,WB2
13213398,277193,WB2
13213399,277193,WB2
13213401,277193,WB2
13213405,277193,WB2
13213406,277193,WB2
13213407,277193,WB2
13213411,277193,WB2
13213417,277193,WB2
13213419,277193,WB2
13213420,277193,WB2
13213423,277193,WB2
13213424,277193,WB2
13213427,277193,WB2
13213428,277193,WB2
13213429,277193,WB2
13213432,277193,WB2
13213433,277193,WB2
13213436,277193,WB2
13213438,277193,WB2
13213439,277193,WB2
13213440,277193,WB2
13213442,277193,WB2
13213443,277193,WB2
13213444,277193,WB2
13213446,277193,WB2
13213450,277193,WB2
13213454,277193,WB2
13213455,277193,WB2
13213456,277193,WB2
13213458,277193,WB2
13213467,277193,WB2
13274494,277193,WB2
13274501,277193,WB2
13274504,277193,WB2
13274518,277193,WB2
13274520,277193,WB2
13274522,277193,WB2
13274524,277193,WB2
13274526,277193,WB2
13274528,277193,WB2
13274530,277193,WB2
13274533,277193,WB2
13274536,277193,WB2
13274537,277193,WB2
13274540,277193,WB2
13274541,277193,WB2
13274542,277193,WB2
13274558,277193,WB2
13274563,277193,WB2
13274565,277193,WB2
13274581,277193,WB2
13274590,277193,WB2
13274592,277193,WB2
13274593,277193,WB2
13274691,277193,WB2
13274692,277193,WB2
13274693,277193,WB2
13274694,277193,WB2
13274695,277193,WB2
13274696,277193,WB2
13274697,277193,WB2
13274698,277193,WB2
13274699,277193,WB2
13274700,277193,WB2
13274701,277193,WB2
13274702,277193,WB2
13274705,277193,WB2
13274706,277193,WB2
13274708,277193,WB2
13274709,277193,WB2
13274711,277193,WB2
13274713,277193,WB2
13274716,277193,WB2
13274727,277193,WB2
13274728,277193,WB2
13274729,277193,WB2
13274730,277193,WB2
13274733,277193,WB2
13274734,277193,WB2
13274737,277193,WB2
13274738,277193,WB2
13274743,277193,WB2
13274745,277193,WB2
13274747,277193,WB2
13274750,277193,WB2
13274751,277193,WB2
13274762,277193,WB2
13274763,277193,WB2
13274764,277193,WB2
13274770,277193,WB2
13274771,277193,WB2
13274772,277193,WB2
13274773,277193,WB2
13274774,277193,WB2
13274782,277193,WB2
13274783,277193,WB2
13274784,277193,WB2
13274785,277193,WB2
13274786,277193,WB2
13274938,277193,WB2
13274940,277193,WB2
13274942,277193,WB2
13274944,277193,WB2
13274946,277193,WB2
13275149,277193,WB2
13275151,277193,WB2
13275153,277193,WB2
13275155,277193,WB2
13275157,277193,WB2
13275159,277193,WB2
13275161,277193,WB2
13275163,277193,WB2
13275165,277193,WB2
13275167,277193,WB2
13275169,277193,WB2
13275171,277193,WB2
13275173,277193,WB2
13275175,277193,WB2
13275177,277193,WB2
13275179,277193,WB2
13275181,277193,WB2
13275183,277193,WB2
13275185,277193,WB2
13275187,277193,WB2
13275189,277193,WB2
13275192,277193,WB2
13275194,277193,WB2
13275197,277193,WB2
13275199,277193,WB2
13275202,277193,WB2
13213864,277195,NB1STN
13213865,277195,NB1STN
13213866,277195,NB1STN
13213867,277195,NB1STN
13213868,277195,NB1STN
13213869,277195,NB1STN
13213870,277195,NB1STN
13213871,277195,NB1STN
13213872,277195,NB1STN
13213873,277195,NB1STN
13213874,277195,NB1STN
13213875,277195,NB1STN
13213876,277195,NB1STN
13213877,277195,NB1STN
13213878,277195,NB1STN
13213879,277195,NB1STN
13213880,277195,NB1STN
13213881,277195,NB1STN
13213882,277195,NB1STN
13213883,277195,NB1STN
13213884,277195,NB1STN
13213885,277195,NB1STN
13213886,277195,NB1STN
13213887,277195,NB1STN
13213888,277195,NB1STN
13213889,277195,NB1STN
13213890,277195,NB1STN
13213891,277195,NB1STN
13213892,277195,NB1STN
13213893,277195,NB1STN
13213894,277195,NB1STN
13213895,277195,NB1STN
13213896,277195,NB1STN
13213897,277195,NB1STN
13213898,277195,NB1STN
13213899,277195,NB1STN
13213900,277195,NB1STN
13213901,277195,NB1STN
13213902,277195,NB1STN
13213903,277195,NB1STN
13213904,277195,NB1STN
13213905,277195,NB1STN
13213906,277195,NB1STN
13213907,277195,NB1STN
13213908,277195,NB1STN
13213909,277195,NB1STN
13213910,277195,NB1STN
13213911,277195,NB1STN
13213912,277195,NB1STN
13213913,277195,NB1STN
13213914,277195,NB1STN
13213915,277195,NB1STN
13213916,277195,NB1STN
13213917,277195,NB1STN
13213918,277195,NB1STN
13213919,277195,NB1STN
13213920,277195,NB1STN
13213921,277195,NB1STN
13213922,277195,NB1STN
13213923,277195,NB1STN
13213924,277195,NB1STN
13213925,277195,NB1STN
13213926,277195,NB1STN
13213927,277195,NB1STN
13213928,277195,NB1STN
13213929,277195,NB1STN
13213930,277195,NB1STN
13213931,277195,NB1STN
13213932,277195,NB1STN
13213933,277195,NB1STN
13213934,277195,NB1STN
13213935,277195,NB1STN
13213936,277195,NB1STN
13213937,277195,NB1STN
13213938,277195,NB1STN
13213939,277195,NB1STN
13213940,277195,NB1STN
13213941,277195,NB1STN
13213942,277195,NB1STN
13213943,277195,NB1STN
13213944,277195,NB1STN
13213945,277195,NB1STN
13213946,277195,NB1STN
13213947,277195,NB1STN
13213948,277195,NB1STN
13213949,277195,NB1STN
13213950,277195,NB1STN
13213951,277195,NB1STN
13213952,277195,NB1STN
13213953,277195,NB1STN
13213954,277195,NB1STN
13214046,277195,NB1STN
13214047,277195,NB1STN
13214048,277195,NB1STN
13214049,277195,NB1STN
13214050,277195,NB1STN
13214051,277195,NB1STN
13214052,277195,NB1STN
13214053,277195,NB1STN
13214054,277195,NB1STN
13214055,277195,NB1STN
13214056,277195,NB1STN
13214057,277195,NB1STN
13214058,277195,NB1STN
13214059,277195,NB1STN
13214060,277195,NB1STN
13214061,277195,NB1STN
13214062,277195,NB1STN
13214063,277195,NB1STN
13214064,277195,NB1STN
13214065,277195,NB1STN
13214066,277195,NB1STN
13214067,277195,NB1STN
13214068,277195,NB1STN
13214069,277195,NB1STN
13214070,277195,NB1STN
13214071,277195,NB1STN
13214072,277195,NB1STN
13214073,277195,NB1STN
13214074,277195,NB1STN
13214075,277195,NB1STN
13214076,277195,NB1STN
13214077,277195,NB1STN
13214078,277195,NB1STN
13214079,277195,NB1STN
13214080,277195,NB1STN
13214081,277195,NB1STN
13214082,277195,NB1STN
13214083,277195,NB1STN
13214084,277195,NB1STN
13214085,277195,NB1STN
13214086,277195,NB1STN
13214087,277195,NB1STN
13214088,277195,NB1STN
13214089,277195,NB1STN
13214090,277195,NB1STN
13214091,277195,NB1STN
13214092,277195,NB1STN
13214093,277195,NB1STN
13214094,277195,NB1STN
13214095,277195,NB1STN
13214096,277195,NB1STN
13214097,277195,NB1STN
13214098,277195,NB1STN
13214099,277195,NB1STN
13214100,277195,NB1STN
13214101,277195,NB1STN
13214102,277195,NB1STN
13214103,277195,NB1STN
13214104,277195,NB1STN
13214105,277195,NB1STN
13214106,277195,NB1STN
13214107,277195,NB1STN
13214108,277195,NB1STN
13214109,277195,NB1STN
13214110,277195,NB1STN
13214111,277195,NB1STN
13214112,277195,NB1STN
13214113,277195,NB1STN
13214114,277195,NB1STN
13214115,277195,NB1STN
13214116,277195,NB1STN
13214117,277195,NB1STN
13214118,277195,NB1STN
13214119,277195,NB1STN
13214120,277195,NB1STN
13214121,277195,NB1STN
13214122,277195,NB1STN
13214123,277195,NB1STN
13214124,277195,NB1STN
13214125,277195,NB1STN
13214126,277195,NB1STN
13214127,277195,NB1STN
13214128,277195,NB1STN
13214129,277195,NB1STN
13214214,277195,NB1STN
13214215,277195,NB1STN
13214216,277195,NB1STN
13214217,277195,NB1STN
13214218,277195,NB1STN
13214219,277195,NB1STN
13214220,277195,NB1STN
13214221,277195,NB1STN
13214222,277195,NB1STN
13214223,277195,NB1STN
13214224,277195,NB1STN
13214225,277195,NB1STN
13214226,277195,NB1STN
13214227,277195,NB1STN
13214228,277195,NB1STN
13214229,277195,NB1STN
13214230,277195,NB1STN
13214231,277195,NB1STN
13214232,277195,NB1STN
13214233,277195,NB1STN
13214234,277195,NB1STN
13214235,277195,NB1STN
13214236,277195,NB1STN
13214237,277195,NB1STN
13214238,277195,NB1STN
13214239,277195,NB1STN
13214240,277195,NB1STN
13214241,277195,NB1STN
13214242,277195,NB1STN
13214243,277195,NB1STN
13214244,277195,NB1STN
13214245,277195,NB1STN
13214246,277195,NB1STN
13214247,277195,NB1STN
13214248,277195,NB1STN
13214249,277195,NB1STN
13214250,277195,NB1STN
13214251,277195,NB1STN
13214252,277195,NB1STN
13214253,277195,NB1STN
13214254,277195,NB1STN
13214255,277195,NB1STN
13214256,277195,NB1STN
13214257,277195,NB1STN
13214258,277195,NB1STN
13214259,277195,NB1STN
13214260,277195,NB1STN
13214261,277195,NB1STN
13214262,277195,NB1STN
13214263,277195,NB1STN
13214264,277195,NB1STN
13214265,277195,NB1STN
13214266,277195,NB1STN
13214267,277195,NB1STN
13214268,277195,NB1STN
13214269,277195,NB1STN
13214270,277195,NB1STN
13214271,277195,NB1STN
13214272,277195,NB1STN
13214273,277195,NB1STN
13214274,277195,NB1STN
13214275,277195,NB1STN
13214276,277195,NB1STN
13214277,277195,NB1STN
13214278,277195,NB1STN
13214279,277195,NB1STN
13214280,277195,NB1STN
13214281,277195,NB1STN
13214282,277195,NB1STN
13214283,277195,NB1STN
13214284,277195,NB1STN
13214285,277195,NB1STN
13214286,277195,NB1STN
13214287,277195,NB1STN
13213955,277197,SB2
13213956,277197,SB2
13213957,277197,SB2
13213958,277197,SB2
13213959,277197,SB2
13213960,277197,SB2
13213961,277197,SB2
13213962,277197,SB2
13213963,277197,SB2
13213964,277197,SB2
13213965,277197,SB2
13213966,277197,SB2
13213967,277197,SB2
13213968,277197,SB2
13213969,277197,SB2
13213970,277197,SB2
13213971,277197,SB2
13213972,277197,SB2
13213973,277197,SB2
13213974,277197,SB2
13213975,277197,SB2
13213976,277197,SB2
13213977,277197,SB2
13213978,277197,SB2
13213979,277197,SB2
13213980,277197,SB2
13213981,277197,SB2
13213982,277197,SB2
13213983,277197,SB2
13213984,277197,SB2
13213985,277197,SB2
13213986,277197,SB2
13213987,277197,SB2
13213988,277197,SB2
13213989,277197,SB2
13213990,277197,SB2
13213991,277197,SB2
13213992,277197,SB2
13213993,277197,SB2
13213994,277197,SB2
13213995,277197,SB2
13213996,277197,SB2
13213997,277197,SB2
13213998,277197,SB2
13213999,277197,SB2
13214000,277197,SB2
13214001,277197,SB2
13214002,277197,SB2
13214003,277197,SB2
13214004,277197,SB2
13214005,277197,SB2
13214006,277197,SB2
13214007,277197,SB2
13214008,277197,SB2
13214009,277197,SB2
13214010,277197,SB2
13214011,277197,SB2
13214012,277197,SB2
13214013,277197,SB2
13214014,277197,SB2
13214015,277197,SB2
13214016,277197,SB2
13214017,277197,SB2
13214018,277197,SB2
13214019,277197,SB2
13214020,277197,SB2
13214021,277197,SB2
13214022,277197,SB2
13214023,277197,SB2
13214024,277197,SB2
13214025,277197,SB2
13214026,277197,SB2
13214027,277197,SB2
13214028,277197,SB2
13214029,277197,SB2
13214030,277197,SB2
13214031,277197,SB2
13214032,277197,SB2
13214033,277197,SB2
13214034,277197,SB2
13214035,277197,SB2
13214036,277197,SB2
13214037,277197,SB2
13214038,277197,SB2
13214039,277197,SB2
13214040,277197,SB2
13214041,277197,SB2
13214042,277197,SB2
13214043,277197,SB2
13214044,277197,SB2
13214045,277197,SB2
13214130,277197,SB2
13214131,277197,SB2
13214132,277197,SB2
13214133,277197,SB2
13214134,277197,SB2
13214135,277197,SB2
13214136,277197,SB2
13214137,277197,SB2
13214138,277197,SB2
13214139,277197,SB2
13214140,277197,SB2
13214141,277197,SB2
13214142,277197,SB2
13214143,277197,SB2
13214144,277197,SB2
13214145,277197,SB2
13214146,277197,SB2
13214147,277197,SB2
13214148,277197,SB2
13214149,277197,SB2
13214150,277197,SB2
13214151,277197,SB2
13214152,277197,SB2
13214153,277197,SB2
13214154,277197,SB2
13214155,277197,SB2
13214156,277197,SB2
13214157,277197,SB2
13214158,277197,SB2
13214159,277197,SB2
13214160,277197,SB2
13214161,277197,SB2
13214162,277197,SB2
13214163,277197,SB2
13214164,277197,SB2
13214165,277197,SB2
13214166,277197,SB2
13214167,277197,SB2
13214168,277197,SB2
13214169,277197,SB2
13214170,277197,SB2
13214171,277197,SB2
13214172,277197,SB2
13214173,277197,SB2
13214174,277197,SB2
13214175,277197,SB2
13214176,277197,SB2
13214177,277197,SB2
13214178,277197,SB2
13214179,277197,SB2
13214180,277197,SB2
13214181,277197,SB2
13214182,277197,SB2
13214183,277197,SB2
13214184,277197,SB2
13214185,277197,SB2
13214186,277197,SB2
13214187,277197,SB2
13214188,277197,SB2
13214189,277197,SB2
13214190,277197,SB2
13214191,277197,SB2
13214192,277197,SB2
13214193,277197,SB2
13214194,277197,SB2
13214195,277197,SB2
13214196,277197,SB2
13214197,277197,SB2
13214198,277197,SB2
13214199,277197,SB2
13214200,277197,SB2
13214201,277197,SB2
13214202,277197,SB2
13214203,277197,SB2
13214204,277197,SB2
13214205,277197,SB2
13214206,277197,SB2
13214207,277197,SB2
13214208,277197,SB2
13214209,277197,SB2
13214210,277197,SB2
13214211,277197,SB2
13214212,277197,SB2
13214213,277197,SB2
13214288,277197,SB2
13214289,277197,SB2
13214290,277197,SB2
13214291,277197,SB2
13214292,277197,SB2
13214293,277197,SB2
13214294,277197,SB2
13214295,277197,SB2
13214296,277197,SB2
13214297,277197,SB2
13214298,277197,SB2
13214299,277197,SB2
13214300,277197,SB2
13214301,277197,SB2
13214302,277197,SB2
13214303,277197,SB2
13214304,277197,SB2
13214305,277197,SB2
13214306,277197,SB2
13214307,277197,SB2
13214308,277197,SB2
13214309,277197,SB2
13214310,277197,SB2
13214311,277197,SB2
13214312,277197,SB2
13214313,277197,SB2
13214314,277197,SB2
13214315,277197,SB2
13214316,277197,SB2
13214317,277197,SB2
13214318,277197,SB2
13214319,277197,SB2
13214320,277197,SB2
13214321,277197,SB2
13214322,277197,SB2
13214323,277197,SB2
13214324,277197,SB2
13214325,277197,SB2
13214326,277197,SB2
13214327,277197,SB2
13214328,277197,SB2
13214329,277197,SB2
13214330,277197,SB2
13214331,277197,SB2
13214332,277197,SB2
13214333,277197,SB2
13214334,277197,SB2
13214335,277197,SB2
13214336,277197,SB2
13214337,277197,SB2
13214338,277197,SB2
13214339,277197,SB2
13214340,277197,SB2
13214341,277197,SB2
13214342,277197,SB2
13214343,277197,SB2
13214344,277197,SB2
13214345,277197,SB2
13214346,277197,SB2
13214347,277197,SB2
13214348,277197,SB2
13214349,277197,SB2
13214350,277197,SB2
13214351,277197,SB2
13214352,277197,SB2
13214353,277197,SB2
13214354,277197,SB2
13214355,277197,SB2
13214356,277197,SB2
13214357,277197,SB2
13214358,277197,SB2
13214359,277197,SB2
13214360,277197,SB2
13214361,277197,SB2
13214398,277198,EB4
13214399,277198,EB4
13214400,277198,EB4
13214401,277198,EB4
13214402,277198,EB4
13214551,277198,EB4
13214552,277198,EB4
13214678,277198,EB4
13214682,277198,EB4
13214683,277198,EB4
13214684,277198,EB4
13214686,277198,EB4
13214374,277199,EB6
13214376,277199,EB6
13214410,277199,EB6
13214411,277199,EB6
13214441,277199,EB6
13214442,277199,EB6
13214537,277199,EB6
13214546,277199,EB6
13214550,277199,EB6
